Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,BMI
4.0,3.0,3.0,3.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,0.0,4.0,4.0,4.0,1.0,3.0,5.0,4.0,20.0,160.0,55.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,21.484375
5.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,3.0,0.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,19.0,170.0,65.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22.491349480968857
5.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,21.0,172.0,52.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,17.577068685776094
5.0,3.0,2.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,1.0,3.0,0.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,23.0,189.0,87.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,24.355421180818006
5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,17.0,168.0,67.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,23.738662131519273
5.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,0.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,20.0,179.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,18.726007303142847
5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,19.0,178.0,68.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,21.461936624163616
4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,0.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,19.0,170.0,80.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,27.68166089965398
5.0,4.0,5.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,19.0,184.0,84.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,24.810964083175804
5.0,3.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,2.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,18.0,171.0,54.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,18.467220683287167
5.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,19.0,164.0,55.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,20.44913741820345
4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,5.0,4.0,2.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,22.0,182.0,71.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,21.434609346697258
5.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,21.0,168.0,60.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,21.258503401360546
5.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,21.0,170.0,53.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,18.33910034602076
5.0,3.0,1.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,4.0,0.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,5.0,4.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,21.0,185.0,65.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,18.991964937910883
4.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,22.0,185.0,82.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,23.9590942293645
3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,5.0,5.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,3.0,5.0,3.0,2.0,3.0,5.0,1.0,3.0,4.0,1.0,1.0,19.0,168.0,55.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,19.486961451247165
3.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,0.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,25.0,195.0,95.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,24.983563445101908
4.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,0.0,1.0,3.0,5.0,2.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,18.0,188.0,73.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,20.654142145767317
5.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,20.0,183.0,83.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,24.784257517393772
5.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,18.0,168.0,57.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.19557823129252
